Timestamp,Prediction
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:41,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:42,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:43,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:44,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:45,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:46,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:47,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:48,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:49,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:50,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:51,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:52,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:53,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:54,Attentive
14:43:55,Attentive
14:43:55,Attentive
14:43:55,Attentive
14:43:55,Attentive
14:43:55,Not attentive
14:43:55,Not attentive
14:43:55,Not attentive
14:43:55,Not attentive
14:43:55,Not attentive
14:43:55,Not attentive
14:43:55,Attentive
14:43:55,Not attentive
14:43:55,Attentive
14:43:55,Attentive
14:43:55,Not attentive
14:43:55,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Not attentive
14:43:56,Attentive
14:43:56,Not attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:56,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:57,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:58,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:43:59,Attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Not attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Not attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:00,Attentive
14:44:01,Attentive
14:44:01,Not attentive
14:44:01,Not attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:01,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Not attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:02,Attentive
14:44:03,Attentive
14:44:03,Attentive
14:44:03,Attentive
14:44:03,Attentive
14:44:03,Attentive
14:44:03,Not attentive
14:44:03,Not attentive
14:44:03,Attentive
14:44:03,Attentive
14:44:03,Not attentive
14:44:03,Attentive
14:44:03,Attentive
14:44:03,Attentive
14:44:03,Attentive
14:44:03,Not attentive
14:44:03,Not attentive
14:44:04,Not attentive
14:44:04,Not attentive
14:44:04,Not attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:04,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:05,Attentive
14:44:06,Attentive
14:44:06,Attentive
14:44:06,Attentive
14:44:06,Attentive
14:44:06,Attentive
14:44:06,Attentive
14:44:06,Attentive
14:44:06,Attentive
14:44:06,Attentive
14:44:06,Not attentive
14:44:06,Not attentive
14:44:06,Not attentive
14:44:06,Attentive
14:44:06,Attentive
14:44:06,Not attentive
14:44:06,Attentive
14:44:06,Not attentive
14:44:07,Not attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:07,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:08,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Not attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:09,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:10,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:11,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:12,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:13,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:14,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Attentive
14:44:15,Not attentive
14:44:16,Not attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:16,Attentive
14:44:17,Attentive
14:44:17,Attentive
14:44:17,Not attentive
14:44:17,Attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:17,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:18,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:19,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:20,Not attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Attentive
14:44:21,Not attentive
14:44:21,Attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Not attentive
14:44:21,Attentive
14:44:22,Not attentive
14:44:22,Not attentive
14:44:22,Not attentive
14:44:22,Not attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:22,Attentive
14:44:23,Attentive
14:44:23,Attentive
14:44:23,Attentive
14:44:23,Attentive
14:44:23,Attentive
14:44:23,Attentive
14:44:23,Attentive
14:44:23,Attentive
14:44:23,Attentive
14:44:23,Attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:23,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:24,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:25,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:26,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:27,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:28,Not attentive
14:44:29,Not attentive
14:44:29,Not attentive
14:44:29,Not attentive
14:44:29,Not attentive
14:44:29,Not attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:29,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:30,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:31,Attentive
14:44:32,Attentive
14:44:32,Attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:32,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:33,Not attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:34,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:35,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:36,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:37,Attentive
14:44:38,Attentive
14:44:38,Attentive
14:44:38,Attentive
14:44:38,Attentive
14:44:38,Attentive
14:44:38,Attentive
14:44:38,Attentive
14:44:38,Attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:38,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:39,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:40,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:41,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:42,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:43,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:44,Not attentive
14:44:45,Not attentive
14:44:45,Not attentive
14:44:45,Not attentive
14:44:45,Not attentive
14:44:45,Not attentive
14:44:45,Not attentive
14:44:45,Not attentive
14:44:45,Not attentive
14:44:45,Not attentive
14:44:45,Attentive
14:44:45,Attentive
14:44:45,Attentive
14:44:45,Attentive
14:44:45,Attentive
14:44:45,Attentive
14:44:45,Attentive
14:44:45,Attentive
14:44:45,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:46,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
14:44:47,Attentive
